"","Year","Age","Height","Weight","Sprint_40yd","Vertical_Jump","Bench_Press_Reps","Broad_Jump","Agility_3cone","Shuttle","BMI","Player_Typedefense","Player_Typeoffense","Player_Typespecial_teams","Position_Typedefensive_back","Position_Typedefensive_lineman","Position_Typekicking_specialist","Position_Typeline_backer","Position_Typeoffensive_lineman","Position_Typeother_special","PositionCB","PositionDB","PositionDE","PositionDT","PositionFB","PositionFS","PositionILB","PositionK","PositionLS","PositionOG","PositionOLB","PositionOT","PositionP","PositionQB","PositionRB","PositionS","PositionSS","PositionTE","PositionWR","Drafted"
"273",0.1,0.5,0.352941176470588,0.209090909153768,0.202247191011236,0.545454545454545,0.212765957446809,0.507246376811594,0.346889829421573,0.339338590378385,0.242168621252411,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2692",0.3,0.398325930987359,0.529411764705882,0.47727272761663,0.353932584269663,0.563636363636363,0.446808510638298,0.565217391304348,0.391304347826087,0.268571428571429,0.476870163428885,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"364",0.1,0.2,0.588235294117647,0.47727272761663,0.258426966292135,0.557514715500327,0.468085106382979,0.533548431313627,0.346889829421573,0.339338590378385,0.439426433954548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2813",0.4,0.398325930987359,0.176470588235294,0.186363636419663,0.134831460674157,0.557514715500327,0.170212765957447,0.533548431313627,0.346889829421573,0.339338590378385,0.315527185435865,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2578",0.2,0.398325930987359,0.411764705882353,0.504545454697136,0.455056179775281,0.272727272727273,0.388107607292942,0.405797101449275,0.554347826086957,0.497142857142857,0.591764288246834,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2259",0,0.4,0.647058823529411,0.540909091472545,0.426966292134832,0.727272727272727,0.468085106382979,0.536231884057971,0.373188405797101,0.342857142857143,0.477317230015092,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2972",0.6,0.398325930987359,0.588235294117647,0.250000000075158,0.365168539325843,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.16853669564057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2769",0.4,0.5,0.764705882352941,0.840909091362314,0.573033707865169,0.2,0.553191489361702,0.533548431313627,0.346889829421573,0.817142857142857,0.73633120481465,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"808",0.3,0.5,0.529411764705882,0.418181818608167,0.241573033707865,0.490909090909091,0.404255319148936,0.550724637681159,0.202898550724638,0.268571428571429,0.404522420110195,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1452",0.6,0.5,0.588235294117647,0.368181818292505,0.365168539325843,0.6,0.388107607292942,0.623188405797101,0.228260869565217,0.182857142857143,0.309399359459809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"889",0.4,0.4,0.235294117647059,0.213636363700589,0.168539325842697,0.654545454545455,0.382978723404255,0.63768115942029,0.213768115942029,0.222857142857143,0.317899869423498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2748",0.4,0.3,0.352941176470588,0.381818181832758,0.348314606741573,0.654545454545455,0.48936170212766,0.565217391304348,0.228260869565217,0.28,0.471895586464779,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"845",0.3,0.4,0.294117647058823,0.213636363700589,0.151685393258427,0.763636363636364,0.388107607292942,0.623188405797101,0.235507246376812,0.211428571428571,0.282310385931831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1335",0.6,0.5,0.176470588235294,0.140909090951452,0.117977528089888,0.6,0.234042553191489,0.623188405797101,0.130434782608696,0.148571428571429,0.24962083706221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1835",0.8,0.6,0.352941176470588,0.418181818608167,0.348314606741573,0.509090909090909,0.382978723404255,0.565217391304348,0.346889829421573,0.302857142857143,0.52025915817969,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"34",0,0.398325930987359,0.470588235294118,0.409090908913264,0.162921348314607,0.709090909090909,0.595744680851064,0.507246376811594,0.253623188405797,0.177142857142857,0.430082288645945,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"410",0.1,0.3,0.470588235294118,0.318181818277473,0.196629213483146,0.709090909090909,0.382978723404255,0.579710144927536,0.346889829421573,0.339338590378385,0.315707750929445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1446",0.6,0.2,0.705882352941176,0.818181818127158,0.780898876404495,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.754368536823424,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"99",0,0.4,0.647058823529411,0.790909091046652,0.601123595505618,0.557514715500327,0.382978723404255,0.533548431313627,0.346889829421573,0.339338590378385,0.767505986607393,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1766",0.8,0.3,0.352941176470588,0.290909090996547,0.134831460674157,0.654545454545455,0.361702127659574,0.72463768115942,0.346889829421573,0.339338590378385,0.35098665761096,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"192",0,0.4,0.705882352941176,0.727272727190737,0.584269662921348,0.254545454545454,0.425531914893617,0.217391304347826,0.402173913043478,0.394285714285714,0.651568416727367,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3214",0.8,0.4,0.647058823529411,0.445454545688673,0.308471699204332,0.557514715500327,0.382978723404255,0.533548431313627,0.346889829421573,0.339338590378385,0.366517886904182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"880",0.4,0.4,0.529411764705882,0.200000000060126,0.292134831460674,0.581818181818182,0.388107607292942,0.550724637681159,0.346889829421573,0.339338590378385,0.137392290566722,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"453",0.2,0.5,0.529411764705882,0.459090909228926,0.269662921348315,0.581818181818182,0.425531914893617,0.463768115942029,0.346889829421573,0.268571428571429,0.45460931926414,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"853",0.3,0.5,0.294117647058823,0.318181818277473,0.230337078651685,0.654545454545455,0.297872340425532,0.565217391304348,0.264492753623188,0.217142857142857,0.425356752662969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"446",0.2,0.4,0.588235294117647,0.586363636940755,0.387640449438202,0.4,0.382978723404255,0.420289855072464,0.307971014492754,0.445714285714286,0.569453508449286,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2875",0.5,0.4,0.705882352941176,0.668181818182274,0.769662921348315,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.584748338990023,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2282",0,0.5,0.470588235294118,0.21818181824741,0.157303370786517,0.527272727272727,0.106382978723404,0.550724637681159,0.260869565217391,0.28,0.189895759137874,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2559",0.2,0.3,0.176470588235294,0.227272727341052,0.207865168539326,0.557514715500327,0.446808510638298,0.533548431313627,0.346889829421573,0.339338590378385,0.374842899362267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1704",0.7,0.4,0.470588235294118,0.390909091527661,0.269662921348315,0.727272727272727,0.404255319148936,0.623188405797101,0.286231884057971,0.314285714285715,0.407207380929262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1315",0.6,0.5,0.705882352941176,0.804545454586905,0.685393258426967,0.363636363636364,0.388107607292942,0.231884057971014,0.659420289855073,0.628571428571429,0.73894851891738,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3145",0.7,0.398325930987359,0.411764705882353,0.222727272794231,0.286516853932585,0.527272727272727,0.361702127659574,0.565217391304348,0.346889829421573,0.339338590378385,0.227285907599758,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3351",0.9,0.398325930987359,0.352941176470588,0.200000000060126,0.134831460674157,0.654545454545455,0.25531914893617,0.608695652173913,0.346889829421573,0.339338590378385,0.230077728323683,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693",0.3,0.5,0.529411764705882,0.727272727190737,0.617977528089888,0.557514715500327,0.553191489361702,0.533548431313627,0.346889829421573,0.339338590378385,0.782956769610473,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"419",0.1,0.3,0.294117647058823,0.181818181872842,0.168539325842697,0.527272727272727,0.191489361702128,0.550724637681159,0.152173913043478,0.177142857142857,0.238774534829498,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1541",0.7,0.3,0.470588235294118,0.250000000075158,0.235955056179775,0.654545454545455,0.25531914893617,0.652173913043478,0.253623188405797,0.194285714285715,0.229926847316976,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2946",0.6,0.3,0.235294117647059,0.300000000090189,0.241573033707865,0.654545454545455,0.276595744680851,0.550724637681159,0.346889829421573,0.339338590378385,0.439518608310944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2646",0.3,0.3,0.647058823529411,0.336363636364547,0.174157303370787,0.557514715500327,0.319148936170213,0.533548431313627,0.346889829421573,0.339338590378385,0.239890065648697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"784",0.3,0.4,0.235294117647059,0.1727272727792,0.415730337078652,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.26029099290307,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1799",0.8,0.3,0.529411764705882,0.213636363700589,0.168539325842697,0.8,0.191489361702128,0.826086956521739,0.329710144927536,0.257142857142857,0.154087923907009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1257",0.5,0.4,0.352941176470588,0.204545454606947,0.106741573033708,0.557514715500327,0.425531914893617,0.533548431313627,0.346889829421573,0.339338590378385,0.236123174788047,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2736",0.4,0.4,0.705882352941176,0.368181818292505,0.264044943820225,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.245507942889762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1635",0.7,0.6,0.588235294117647,0.290909090996547,0.561797752808989,0.345454545454545,0.388107607292942,0.36231884057971,0.438405797101449,0.405714285714286,0.217296848684462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2714",0.4,0.6,0.470588235294118,0.200000000060126,0.179775280898877,0.581818181818182,0.127659574468085,0.623188405797101,0.217391304347826,0.228571428571429,0.167020851854649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"133",0,0.5,0.411764705882353,0.268181818262442,0.0617977528089889,0.727272727272727,0.361702127659574,0.710144927536232,0.358695652173913,0.325714285714286,0.286072743257908,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3036",0.6,0.398325930987359,0.705882352941176,0.727272727190737,0.730337078651685,0,0.388107607292942,0.0869565217391305,0.692028985507246,0.748571428571429,0.651568416727367,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2449",0.1,0.398325930987359,0.588235294117647,0.43181818214842,0.376404494382022,0.8,0.404255319148936,0.608695652173913,0.297101449275362,0.339338590378385,0.385248486465135,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102",0.5,0.2,0.823529411764706,0.786363636199201,0.769662921348315,0.363636363636364,0.404255319148936,0.260869565217391,0.518115942028986,0.588571428571429,0.635647658029246,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2419",0.1,0.4,0.470588235294118,0.331818181517096,0.264044943820225,0.672727272727273,0.361702127659574,0.623188405797101,0.134057971014493,0.205714285714286,0.332863931391864,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"498",0.2,0.2,0.411764705882353,0.354545454752252,0.191011235955056,0.745454545454545,0.404255319148936,0.63768115942029,0.195652173913044,0.337142857142857,0.397767731008394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1450",0.6,0.2,0.705882352941176,0.69545454526278,0.421348314606741,0.436363636363636,0.388107607292942,0.405797101449275,0.47463768115942,0.411428571428572,0.615588374802111,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3475",1,0.398325930987359,0.352941176470588,0.213636363700589,0.140449438202247,0.8,0.276595744680851,0.826086956521739,0.195652173913044,0.188571428571428,0.248214067716774,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",0,0.4,0.294117647058823,0.318181818277473,0.252808988764045,0.6,0.382978723404255,0.521739130434783,0.346889829421573,0.339338590378385,0.425356752662969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1703",0.7,0.4,0.529411764705882,0.463636364076377,0.325842696629214,0.636363636363636,0.48936170212766,0.623188405797101,0.33695652173913,0.308571428571428,0.460174530088598,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2249",1,0.3,0.411764705882353,0.3499999999048,0.151685393258427,0.690909090909091,0.361702127659574,0.608695652173913,0.346889829421573,0.339338590378385,0.391889047442579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"282",0.1,0.4,0.588235294117647,0.640909091101768,0.342696629213483,0.563636363636363,0.638297872340426,0.550724637681159,0.346889829421573,0.548571428571428,0.634467045696656,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1371",0.6,0.4,0.352941176470588,0.209090909153768,0.196629213483146,0.690909090909091,0.25531914893617,0.63768115942029,0.297101449275362,0.268571428571429,0.242168621252411,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1162",0.5,0.4,0.529411764705882,0.336363636364547,0.230337078651685,0.527272727272727,0.234042553191489,0.623188405797101,0.315217391304348,0.394285714285714,0.304348621368846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3058",0.7,0.3,0.705882352941176,0.659090909489472,0.606741573033708,0.381818181818182,0.595744680851064,0.478260869565217,0.532608695652174,0.622857142857143,0.574468326763688,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1166",0.5,0.5,0.647058823529411,0.359090909599703,0.421348314606741,0.345454545454545,0.388107607292942,0.391304347826087,0.380434782608696,0.314285714285715,0.26627086197838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"616",0.2,0.3,0.647058823529411,0.78181818235385,0.561797752808989,0.557514715500327,0.446808510638298,0.533548431313627,0.346889829421573,0.339338590378385,0.756953667988828,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2702",0.3,0.398325930987359,0.294117647058823,0.163636363685558,0.174157303370787,0.527272727272727,0.127659574468085,0.521739130434783,0.329710144927536,0.268571428571429,0.213896905813933,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2181",1,0.3,0.705882352941176,0.468181817921727,0.252808988764045,0.690909090909091,0.361702127659574,0.63768115942029,0.33695652173913,0.251428571428571,0.358588074778697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"3168",0.8,0.4,0.588235294117647,0.209090909153768,0.162921348314607,0.672727272727273,0.388107607292942,0.753623188405797,0.346889829421573,0.339338590378385,0.119776542596679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2563",0.2,0.398325930987359,0.411764705882353,0.281818181902905,0.258426966292135,0.472727272727273,0.319148936170213,0.521739130434783,0.253623188405797,0.194285714285715,0.303708793955353,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2910",0.5,0.4,0.352941176470588,0.150000000045095,0.146067415730337,0.557514715500327,0.191489361702128,0.533548431313627,0.346889829421573,0.339338590378385,0.16357781721568,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2517",0.2,0.4,0.705882352941176,0.463636364076377,0.297752808988764,0.418181818181818,0.388107607292942,0.594202898550725,0.36231884057971,0.285714285714286,0.353448068665529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2002",0.9,0.4,0.647058823529411,0.486363636309432,0.241573033707865,0.8,0.382978723404255,0.666666666666667,0.217391304347826,0.194285714285715,0.414003319604078,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"2810",0.4,0.398325930987359,0.588235294117647,0.495454546004335,0.404494382022472,0.472727272727273,0.404255319148936,0.492753623188406,0.315217391304348,0.308571428571428,0.461097613037004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1268",0.5,0.6,0.588235294117647,0.654545454642021,0.308471699204332,0.557514715500327,0.723404255319149,0.533548431313627,0.346889829421573,0.339338590378385,0.650720430333592,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3414",1,0.398325930987359,0.647058823529411,0.750000000425893,0.308471699204332,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.720020553474039,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"357",0.1,0.4,0.470588235294118,0.340909091211999,0.308471699204332,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.344301385033477,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3463",1,0.398325930987359,0.470588235294118,0.340909091211999,0.224719101123596,0.581818181818182,0.388107607292942,0.579710144927536,0.134057971014493,0.137142857142857,0.344301385033477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2326",0,0.398325930987359,0.588235294117647,0.295454545543368,0.292134831460674,0.472727272727273,0.388107607292942,0.449275362318841,0.173913043478261,0.171428571428572,0.222714643129983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"789",0.3,0.4,0.705882352941176,0.531818181777642,0.308988764044944,0.636363636363636,0.425531914893617,0.608695652173913,0.286231884057971,0.325714285714286,0.430548159062666,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2770",0.4,0.5,0.647058823529411,0.422727272453517,0.224719101123596,0.654545454545455,0.340425531914894,0.536231884057971,0.293478260869565,0.308571428571428,0.3401370905745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2569",0.2,0.398325930987359,0.411764705882353,0.227272727341052,0.258426966292135,0.563636363636363,0.388107607292942,0.478260869565217,0.242753623188406,0.16,0.233164591165573,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520",0.2,0.3,0.470588235294118,0.659090909489472,0.47191011235955,0.472727272727273,0.617021276595745,0.492753623188406,0.518115942028986,0.48,0.744612267257957,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1104",0.5,0.2,0.470588235294118,0.281818181902905,0.117977528089888,0.6,0.297872340425532,0.695652173913044,0.242753623188406,0.302857142857143,0.269957935496079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"59",0,0.3,0.529411764705882,0.450000000536124,0.280898876404494,0.563636363636363,0.468085106382979,0.507246376811594,0.33695652173913,0.337142857142857,0.443478897181768,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1395",0.6,0.4,0.529411764705882,0.400000000220462,0.308988764044944,0.636363636363636,0.446808510638298,0.478260869565217,0.346889829421573,0.4,0.382261575945451,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1507",0.6,0.5,0.705882352941176,0.772727272658948,0.466292134831461,0.557514715500327,0.446808510638298,0.533548431313627,0.346889829421573,0.339338590378385,0.702968476992124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"559",0.2,0.4,0.88235294117647,0.772727272658948,0.415730337078652,0.527272727272727,0.404255319148936,0.463768115942029,0.420289855072464,0.302857142857143,0.58229960787492,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1373",0.6,0.4,0.411764705882353,0.327272727671746,0.185393258426966,0.836363636363636,0.388107607292942,0.623188405797101,0.25,0.228571428571429,0.362495629613504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"254",0.1,0.5,0.529411764705882,0.440909090841221,0.258426966292135,0.490909090909091,0.361702127659574,0.463768115942029,0.351449275362319,0.331428571428571,0.432348475099396,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2233",1,0.4,0.294117647058823,0.154545454591916,0.174157303370787,0.581818181818182,0.276595744680851,0.652173913043478,0.293478260869565,0.365714285714286,0.201458091522879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"631",0.2,0.4,0.352941176470588,0.318181818277473,0.101123595505618,0.690909090909091,0.191489361702128,0.594202898550725,0.141304347826087,0.114285714285714,0.387259336397143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"2008",0.9,0.4,0.588235294117647,0.313636363730652,0.179775280898877,0.654545454545455,0.340425531914894,0.666666666666667,0.105072463768116,0.171428571428572,0.244385822212439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2610",0.3,0.4,0.294117647058823,0.254545454621979,0.146067415730337,0.6,0.468085106382979,0.579710144927536,0.391304347826087,0.217142857142857,0.338285051325218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2004",0.9,0.4,0.470588235294118,0.186363636419663,0.168539325842697,0.557514715500327,0.127659574468085,0.608695652173913,0.346889829421573,0.211428571428571,0.149864670958772,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2466",0.1,0.398325930987359,0.411764705882353,0.404545455067914,0.404494382022472,0.545454545454545,0.531914893617021,0.492753623188406,0.346889829421573,0.339338590378385,0.46243325023236,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1918",0.8,0.2,0.764705882352941,0.663636364336923,0.353932584269663,0.4,0.446808510638298,0.492753623188406,0.510869565217392,0.411428571428572,0.540978027991705,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1033",0.4,0.4,0.529411764705882,0.354545454752252,0.387640449438202,0.557514715500327,0.388107607292942,0.533548431313627,0.346889829421573,0.339338590378385,0.32660946553359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"597",0.2,0.4,0.294117647058823,0.363636363445053,0.174157303370787,0.563636363636363,0.553191489361702,0.536231884057971,0.221014492753623,0.257142857142857,0.487550825418611,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3408",1,0.398325930987359,0.411764705882353,0.240909090981516,0.174157303370787,0.763636363636364,0.25531914893617,0.681159420289855,0.181159420289855,0.182857142857143,0.250800641863018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2515",0.2,0.6,0.705882352941176,0.763636363966146,0.455056179775281,0.454545454545455,0.446808510638298,0.521739130434783,0.478260869565217,0.548571428571428,0.692688464765789,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
